,gameId,mapId,gameMode,gameType,gameQueueConfigId,participants,observers,platformId,bannedChampions,gameStartTime,gameLength
0,5906020894,11,CLASSIC,MATCHED_GAME,420,"[{'teamId': 100, 'spell1Id': 4, 'spell2Id': 11, 'championId': 234, 'profileIconId': 4030, 'summonerName': 'XiaoYangGa0', 'bot': False}, {'teamId': 100, 'spell1Id': 7, 'spell2Id': 4, 'championId': 235, 'profileIconId': 4896, 'summonerName': 'JaeYounge2', 'bot': False}, {'teamId': 100, 'spell1Id': 14, 'spell2Id': 4, 'championId': 875, 'profileIconId': 4353, 'summonerName': '도구는 툴툴', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 12, 'championId': 24, 'profileIconId': 1425, 'summonerName': 'bzzdhex', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 14, 'championId': 103, 'profileIconId': 773, 'summonerName': 'CruIserr', 'bot': False}, {'teamId': 200, 'spell1Id': 7, 'spell2Id': 4, 'championId': 81, 'profileIconId': 5212, 'summonerName': 'yiqunlanzi', 'bot': False}, {'teamId': 200, 'spell1Id': 14, 'spell2Id': 4, 'championId': 58, 'profileIconId': 552, 'summonerName': '부커1', 'bot': False}, {'teamId': 200, 'spell1Id': 14, 'spell2Id': 4, 'championId': 888, 'profileIconId': 1388, 'summonerName': 'calm downW', 'bot': False}, {'teamId': 200, 'spell1Id': 11, 'spell2Id': 4, 'championId': 104, 'profileIconId': 0, 'summonerName': 'beleubantoseu', 'bot': False}, {'teamId': 200, 'spell1Id': 14, 'spell2Id': 4, 'championId': 517, 'profileIconId': 5271, 'summonerName': '쫀냥이', 'bot': False}]",{'encryptionKey': 'vQTPb8ZNgK7UrXzL9moQNNo43sCA5UaW'},KR,"[{'championId': 92, 'teamId': 100, 'pickTurn': 1}, {'championId': 91, 'teamId': 100, 'pickTurn': 2}, {'championId': 236, 'teamId': 100, 'pickTurn': 3}, {'championId': 421, 'teamId': 100, 'pickTurn': 4}, {'championId': 360, 'teamId': 100, 'pickTurn': 5}, {'championId': 555, 'teamId': 200, 'pickTurn': 6}, {'championId': 85, 'teamId': 200, 'pickTurn': 7}, {'championId': 360, 'teamId': 200, 'pickTurn': 8}, {'championId': 76, 'teamId': 200, 'pickTurn': 9}, {'championId': 236, 'teamId': 200, 'pickTurn': 10}]",1651956590961,169
1,5906011308,11,CLASSIC,MATCHED_GAME,420,"[{'teamId': 100, 'spell1Id': 14, 'spell2Id': 4, 'championId': 888, 'profileIconId': 4574, 'summonerName': 'Mocha', 'bot': False}, {'teamId': 100, 'spell1Id': 14, 'spell2Id': 4, 'championId': 517, 'profileIconId': 0, 'summonerName': '용과호랑이용', 'bot': False}, {'teamId': 100, 'spell1Id': 14, 'spell2Id': 12, 'championId': 887, 'profileIconId': 744, 'summonerName': '백상휘', 'bot': False}, {'teamId': 100, 'spell1Id': 11, 'spell2Id': 4, 'championId': 421, 'profileIconId': 907, 'summonerName': 'JUG1A3423F', 'bot': False}, {'teamId': 100, 'spell1Id': 3, 'spell2Id': 4, 'championId': 81, 'profileIconId': 4025, 'summonerName': '나이많아욧', 'bot': False}, {'teamId': 200, 'spell1Id': 3, 'spell2Id': 4, 'championId': 117, 'profileIconId': 4535, 'summonerName': '예 현', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 7, 'championId': 236, 'profileIconId': 22, 'summonerName': 'lliililili1li', 'bot': False}, {'teamId': 200, 'spell1Id': 14, 'spell2Id': 4, 'championId': 238, 'profileIconId': 6, 'summonerName': 'Onzed', 'bot': False}, {'teamId': 200, 'spell1Id': 11, 'spell2Id': 4, 'championId': 20, 'profileIconId': 4904, 'summonerName': '2020년8월', 'bot': False}, {'teamId': 200, 'spell1Id': 14, 'spell2Id': 12, 'championId': 84, 'profileIconId': 1130, 'summonerName': 'Chancedong', 'bot': False}]",{'encryptionKey': 'gDWBZxfbhNhKNBKoAwQOMxdI8JRD2uqe'},KR,"[{'championId': 360, 'teamId': 100, 'pickTurn': 1}, {'championId': 43, 'teamId': 100, 'pickTurn': 2}, {'championId': 104, 'teamId': 100, 'pickTurn': 3}, {'championId': 24, 'teamId': 100, 'pickTurn': 4}, {'championId': 76, 'teamId': 100, 'pickTurn': 5}, {'championId': 76, 'teamId': 200, 'pickTurn': 6}, {'championId': -1, 'teamId': 200, 'pickTurn': 7}, {'championId': 91, 'teamId': 200, 'pickTurn': 8}, {'championId': 41, 'teamId': 200, 'pickTurn': 9}, {'championId': 111, 'teamId': 200, 'pickTurn': 10}]",1651956390962,369
2,5906001807,12,ARAM,MATCHED_GAME,450,"[{'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 266, 'profileIconId': 1437, 'summonerName': '팬티도둑 징징이', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 12, 'profileIconId': 3587, 'summonerName': 'Huiru OuO', 'bot': False}, {'teamId': 100, 'spell1Id': 1, 'spell2Id': 4, 'championId': 523, 'profileIconId': 4618, 'summonerName': '최 고', 'bot': False}, {'teamId': 100, 'spell1Id': 3, 'spell2Id': 4, 'championId': 427, 'profileIconId': 907, 'summonerName': '카 섯', 'bot': False}, {'teamId': 100, 'spell1Id': 3, 'spell2Id': 4, 'championId': 104, 'profileIconId': 4150, 'summonerName': '닉넴귀찮아', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 3, 'championId': 101, 'profileIconId': 4022, 'summonerName': 'Krot', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 21, 'championId': 9, 'profileIconId': 3180, 'summonerName': '야들한 갓김치', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 6, 'championId': 77, 'profileIconId': 4636, 'summonerName': 'Gen G 피넛', 'bot': False}, {'teamId': 200, 'spell1Id': 3, 'spell2Id': 4, 'championId': 202, 'profileIconId': 4661, 'summonerName': '무이자삼개월', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 711, 'profileIconId': 5023, 'summonerName': 'Blinse', 'bot': False}]",{'encryptionKey': 'BxDy6ONk7QPNZlCpQvSRKl+53jD0tDf4'},KR,[],1651956664678,95
3,5905972622,12,ARAM,MATCHED_GAME,450,"[{'teamId': 100, 'spell1Id': 1, 'spell2Id': 4, 'championId': 202, 'profileIconId': 2075, 'summonerName': '방구대가리', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 238, 'profileIconId': 3377, 'summonerName': '야보레이', 'bot': False}, {'teamId': 100, 'spell1Id': 3, 'spell2Id': 4, 'championId': 69, 'profileIconId': 1425, 'summonerName': '네오플사이퍼즈', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 59, 'profileIconId': 23, 'summonerName': 'OverFeeding', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 63, 'profileIconId': 593, 'summonerName': 'IceMist', 'bot': False}, {'teamId': 200, 'spell1Id': 1, 'spell2Id': 4, 'championId': 221, 'profileIconId': 23, 'summonerName': '담배는약초', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 1, 'championId': 104, 'profileIconId': 7, 'summonerName': 'Die TP Die', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 23, 'profileIconId': 3795, 'summonerName': 'Chanjuicy', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 25, 'profileIconId': 691, 'summonerName': '애새끼포비아', 'bot': False}, {'teamId': 200, 'spell1Id': 6, 'spell2Id': 4, 'championId': 22, 'profileIconId': 839, 'summonerName': 'SKYwaIker', 'bot': False}]",{'encryptionKey': 'LiDeBaxvuTnGLDrwF0GsiEuJNzHxvolf'},KR,[],1651956539115,220
4,5905962708,12,ARAM,MATCHED_GAME,450,"[{'teamId': 100, 'spell1Id': 3, 'spell2Id': 4, 'championId': 51, 'profileIconId': 585, 'summonerName': 'Gods Eye', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 31, 'profileIconId': 4022, 'summonerName': '니알뭐', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 86, 'profileIconId': 4778, 'summonerName': '백원에하룻밤', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 7, 'championId': 61, 'profileIconId': 4027, 'summonerName': '킹갓엠페러은상', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 27, 'profileIconId': 10, 'summonerName': '세계제일 마법사', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 711, 'profileIconId': 4022, 'summonerName': '줄락말락', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 35, 'profileIconId': 4216, 'summonerName': '국영수', 'bot': False}, {'teamId': 200, 'spell1Id': 6, 'spell2Id': 4, 'championId': 887, 'profileIconId': 3160, 'summonerName': '마음의극', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 7, 'championId': 202, 'profileIconId': 4568, 'summonerName': '호승잉', 'bot': False}, {'teamId': 200, 'spell1Id': 1, 'spell2Id': 4, 'championId': 21, 'profileIconId': 4903, 'summonerName': '곁들인', 'bot': False}]",{'encryptionKey': '9DJkrHuP5g3mwQyOBOI4Lg0ri37PZcyl'},KR,[],1651956587448,172
